ts,ff_l,ff_r,n1_l,n1_r,n2_l,n2_r,roll,acc,alt,roc,tas,sat,spress,cas,mach,alt_gnss,lat,lon,gs,hdg,trk,wspd,wagl,mass,fuelburn
1190,0.08256056761734419,0.08765180008502077,82.60400787694927,81.738278990178,85.75009214169975,85.62952911904091,-0.5160464880601415,0.09171634051983174,8981.8125,-4.0,250.953125,-2.5,21.822750000000003,219.6640625,0.39140624999999996,8759.0,51.81059204041958,5.451042735949159,286.375,91.10906982421875,90.703125,34.0,-92.109375,5806.226465166304,172.7204948336968
1191,0.08246277810202264,0.09007999413756093,82.58430266403616,82.6876089056562,85.7464431013074,86.05390404173578,-0.3580064039963942,0.08787180516169622,8980.3125,-78.0,251.328125,-2.5,21.823625000000003,220.0078125,0.39200781249999994,8758.0,51.81057485751808,5.453178947791457,286.5,91.28594970703125,90.703125,34.0,-92.109375,5806.053922394064,172.89303760593637
1192,0.0823450215366218,0.08987009770670622,82.56964483112237,82.84759038259604,85.7445502143156,86.075090473214,-0.44980562650240385,0.09917867443156692,8980.0,-48.0,252.1484375,-2.5,21.823125000000005,220.734375,0.393296875,8759.0,51.81055784225464,5.455316500738263,286.75,91.05853271484375,90.703125,34.0,-92.109375,5805.881707274821,173.0652527251797
1193,0.08231289669376868,0.08968142243158272,82.57443601380021,82.81530204142842,85.75305785476782,86.06241522746782,-0.42762169471153844,0.0979320563683143,8981.0,41.0,252.39453125,-2.5,21.82225,220.9296875,0.39363281250000004,8760.0,51.81054091081023,5.457455646246672,286.875,90.9393310546875,90.703125,34.0,-92.109375,5805.709712955695,173.23724704430506
1194,0.08235760307241373,0.08960517233358527,82.58971227541157,82.81487817548935,85.76728170870425,86.07312640022883,-0.25490394005408656,0.09949749591533955,8982.75,106.0,251.85546875,-2.5,21.821125,220.421875,0.39275000000000004,8762.0,51.8105236440897,5.4595958814024925,287.0,91.09588623046875,90.703125,34.0,-92.109375,5805.53775018029,173.40920981971107
1195,0.08226419909688194,0.08947749876895811,82.57063321814137,82.78923980421109,85.76093914087741,86.06135184173691,-0.2965252216045673,0.1080153287447416,8985.125,135.0,251.88671875,-2.5,21.81925,220.4296875,0.39278906250000006,8765.0,51.8105064611882,5.461737290024757,287.25,90.88330078125,90.72509765625,34.0,-92.109375,5805.366008482423,173.5809515175769
1196,0.08227916279586438,0.08949408729480592,82.5853259094087,82.81302698147618,85.77122891141761,86.07573218612849,-0.2659959059495192,0.0957450452364408,8989.5625,239.0,251.91796875,-2.5,21.8155,220.4453125,0.39286718750000005,8769.0,51.81048936210573,5.463879955932498,287.375,91.048095703125,90.72509765625,34.0,-92.109375,5805.194235232333,173.75272476766756
1197,0.08222132303434816,0.08949649533901503,82.58595843095544,82.82372155437534,85.77555882690682,86.08415843512958,-0.43881929837740385,0.10216795161320613,8993.75,258.0,252.5625,-2.5,21.811625000000003,221.046875,0.39393750000000005,8772.0,51.81047226302326,5.466022118926048,287.5,91.02392578125,90.72509765625,34.0,-92.109375,5805.02251741396,173.92444258604093
1198,0.08215882798128595,0.08958888036916451,82.57735240166987,82.836218933063,85.7720574183375,86.08730734720422,-0.37554227388822115,0.09429471153846151,8994.9375,89.0,252.640625,-2.5,21.81,221.078125,0.3940078125,8774.0,51.810454996302724,5.468167215585709,287.75,91.0953369140625,90.72509765625,34.0,-92.109375,5804.850769705608,174.09619029439136
1199,0.08226147974069947,0.0895324145066439,82.60417385459698,82.84168428766354,85.78727004225229,86.09388364692894,-0.5024132361778846,0.13131275259164663,8998.6875,183.0,252.33203125,-2.5,21.807625,220.765625,0.39349999999999996,8775.0,51.810437981039286,5.470313066616654,287.875,90.63006591796875,90.72509765625,34.0,-91.7578125,5804.678975811362,174.2679841886387
1200,0.08221134107203557,0.08945846846378391,82.59032191387098,82.84433342881616,85.77839720302957,86.09157775589614,-0.34670316256009615,0.1170166061401367,8997.5,-26.0,252.2734375,-2.5,21.808374999999998,220.765625,0.3934921875,8776.0,51.810421384871006,5.472461013123393,288.125,91.1260986328125,90.72509765625,34.5,-91.40625,5804.507306001826,174.43965399817452
1201,0.08211953198810519,0.08936391378510304,82.56854047002408,82.81007450691943,85.77107608234031,86.08421254645322,-0.4065997783954327,0.11176777942364033,8997.3125,-55.0,252.90625,-2.5,21.807999999999996,221.3359375,0.39449218750000004,8776.0,51.8104044534266,5.4746108036488295,288.375,91.1436767578125,90.703125,35.0,-91.40625,5804.335822556052,174.61113744394774
1202,0.08215405885462983,0.08949497617828919,82.56966149771756,82.84842714763532,85.77525190887384,86.09810064340334,-0.5391592349646226,0.1424319776094877,8997.5625,-7.0,253.1484375,-2.5,21.807875000000003,221.5390625,0.39484375,8776.0,51.810388611629605,5.476762102916837,288.625,90.599853515625,90.703125,35.0,-91.40625,5804.16417352102,174.78278647898065
1203,0.08176806180184802,0.08886025656532878,82.47172762342608,82.68907571582315,85.70493246197755,85.98875191421666,-0.5219562237079327,0.11602669583834135,8997.75,21.0,253.26171875,-2.5,21.807250000000003,221.6328125,0.395,8777.0,51.810372015461326,5.47891516238451,288.875,90.52569580078125,90.703125,35.0,-91.40625,5803.993545202652,174.95341479734782
1204,0.07725806288990315,0.0817546168980613,81.14862138259048,80.61200082516561,85.0189045204032,84.92804988288138,-0.49765953650841344,0.03223137517965065,8999.3125,71.0,253.35546875,-2.5,21.806250000000002,221.6953125,0.39515625,8778.0,51.810355838388205,5.481069562956691,288.875,90.71246337890625,90.68115234375,35.0,-91.0546875,5803.834532522865,175.11242747713578
1205,0.075424556270424,0.07933819083408368,80.09409390292747,78.97062554361419,84.69925905719792,84.53630834827374,-0.27550330528846156,-0.013559469017615686,8999.625,21.0,253.015625,-2.5,21.806000000000004,221.40625,0.394640625,8779.0,51.81033957749605,5.483223712071776,288.875,91.078857421875,90.6591796875,35.0,-90.703125,5803.67976977576,175.2671902242403
1206,0.07519861698618717,0.07884856472843926,79.75022789551109,78.40240949908801,84.63019708281443,84.42096037886374,-0.22807194636418268,-0.0273721709031325,8999.375,-22.0,253.68359375,-2.5,21.805750000000003,222.0078125,0.39568749999999997,8779.0,51.810321640223265,5.485378112643957,288.875,91.06402587890625,90.68115234375,35.0,-91.0546875,5803.525722594045,175.4212374059549
1207,0.07529206026067857,0.07884406370873114,79.68350291584198,78.25698635822039,84.61548620496227,84.38634847921799,-0.4132549579326923,-0.050278234863281236,9000.9375,82.0,255.07421875,-2.5,21.803124999999998,223.25,0.39790625,8780.0,51.810304541140795,5.487531675025821,288.75,90.76025390625,90.703125,35.0,-91.0546875,5803.371586470076,175.57537352992432
1208,0.07517973809530766,0.07878997460853433,79.5960417902806,78.1928397934245,84.59818252264328,84.3608808108193,-0.3286391038161058,-0.04972572678786057,9001.0,4.0,254.86328125,-2.5,21.80325,223.046875,0.3975703125,8780.0,51.810287442058325,5.489684399217367,288.625,90.82891845703125,90.703125,34.5,-90.703125,5803.217616757372,175.72934324262818
1209,0.07532784751607594,0.0787606594778391,79.69914346552626,78.14316712597575,84.58202768261056,84.33806154679888,-0.17947857196514422,-0.04380928614689756,9002.0625,46.0,254.09375,-2.5,21.802875,222.2890625,0.3961953125,8780.0,51.81027000769973,5.491835782304406,288.5,90.99481201171875,90.703125,34.0,-90.703125,5803.063528250378,175.88343174962208
1210,0.07537081934674732,0.07881325065746915,79.6702850809226,78.1383681997928,84.61023251970643,84.32937009749952,-0.270538330078125,-0.010267441734900844,9000.3125,-90.0,253.51171875,-2.5,21.804875,221.8046875,0.395359375,8780.0,51.810251818969846,5.49398691393435,288.375,90.88824462890625,90.72509765625,34.0,-90.703125,5802.909344180374,176.0376158196263
1211,0.07518556974452736,0.0788495858195179,79.5844871769063,78.13890513522529,84.58634099437126,84.3248933217747,-0.32135009765625,-0.028937610450157754,9001.125,-3.0,254.0703125,-2.5,21.804000000000002,222.3203125,0.39628125000000003,8781.0,51.81023363023996,5.496137542650104,288.375,90.89703369140625,90.7470703125,34.0,-90.703125,5802.75530902481,176.19165097519033
1212,0.07524373924805841,0.07896338307785027,79.61202427873862,78.19873997795531,84.57225534193103,84.3294913664542,-0.3827256422776442,-0.06807359912578875,9003.875,185.0,254.3828125,-2.5,21.80125,222.5546875,0.39670312500000005,8779.0,51.81021544151008,5.4982871655374765,288.25,91.1678466796875,90.7470703125,34.0,-90.703125,5802.601101902484,176.34585809751624
1213,0.07532656704253318,0.07874598898535758,79.64150321482225,78.12221008881859,84.58378691036687,84.3021156770437,-0.19278893103966346,-0.015631374300443215,8999.4375,-243.0,252.61328125,-2.5,21.806374999999996,220.953125,0.3938359375,8778.0,51.810197001323104,5.500435447320342,288.125,91.20904541015625,90.76904296875,34.0,-90.703125,5802.4470293464565,176.49993065354414
1214,0.07537445547646288,0.07868013400663154,79.63857895662458,78.09649273654071,84.5982331738822,84.29086503832,-0.208740234375,0.011809860112116889,8996.75,-199.0,251.98046875,-2.5,21.80925,220.4765625,0.39296875000000003,8776.0,51.81017763912678,5.502583980560303,288.125,90.90802001953125,90.791015625,34.0,-90.703125,5802.292974756973,176.65398524302722
1215,0.07526159291082414,0.07935415914983797,79.62902901315468,78.44484095891687,84.58180452144082,84.28065897606331,-0.4999835674579327,0.0070444779616135825,8997.125,3.0,252.2578125,-2.5,21.808875,220.734375,0.393421875,8776.0,51.81015836074948,5.504732597619295,288.125,90.8009033203125,90.791015625,34.5,-90.703125,5802.138359004913,176.8086009950879
1216,0.07527550268553887,0.07913139475458719,79.59924553360366,78.26813890471972,84.56986843618778,84.32123258739111,-0.2525799091045673,-0.04542076803354116,8995.0625,-115.0,253.51171875,-2.5,21.8095,221.9140625,0.3955,8776.0,51.81013958528638,5.5068800412118435,288.125,91.28485107421875,90.791015625,34.5,-90.703125,5801.983952107472,176.96300789252803
1217,0.07551073081975294,0.07889701998775048,79.69731790623634,78.16493683385617,84.59182077881242,84.30371287696981,-0.5660071739783654,-0.028346444183925415,8997.5,113.0,253.68359375,-2.5,21.8075,221.9765625,0.3956015625,8776.0,51.81012005545199,5.509027065709233,288.0,90.78277587890625,90.81298828125,34.0,-90.703125,5801.829544356665,177.11741564333553
1218,0.07563014390227207,0.07887264077250951,79.78790512933404,78.13520391490904,84.5859652289531,84.29761731945848,-0.4645949143629808,-0.04252010063758263,8996.4375,-44.0,253.8046875,-2.5,21.808124999999997,222.1171875,0.39585156250000003,8776.0,51.81010060943663,5.51117392256856,287.875,91.06182861328125,90.81298828125,34.0,-90.703125,5801.67504157199,177.2719184280103
1219,0.07566248673566665,0.07882350211649297,79.7637218966285,78.1154123163484,84.612584466648,84.29051723960194,-0.14747032752403846,-0.04065538588303787,8997.125,17.0,252.4453125,-2.5,21.808625,220.84375,0.39361718749999997,8776.0,51.81008116342127,5.513319857418537,287.75,91.42327880859375,90.791015625,34.0,-90.703125,5801.520555583138,177.42640441686248
1220,0.07538701066348873,0.07873923205995592,79.70566695529865,78.13253509839112,84.59034683825912,84.29389870507752,-0.21761380709134615,-0.010589738112229567,8996.375,-35.0,251.35546875,-2.5,21.810125000000003,219.8828125,0.3919296875,8776.0,51.8100606277585,5.515466798096895,287.75,91.2392578125,90.791015625,34.0,-90.703125,5801.3664293404145,177.58053065958592
1221,0.07534646058509459,0.07893818134349963,79.649415275975,78.15214283662739,84.58743100083424,84.30527305636004,-0.3816692645733173,-0.00649196988619291,8997.25,18.0,251.65625,-2.5,21.8095,220.1953125,0.39247656249999996,8777.0,51.810040259733796,5.517611727118492,287.625,91.070068359375,90.81298828125,34.5,-90.703125,5801.212144698486,177.73481530151452
1222,0.07548940196838269,0.07879998089689279,79.71948400441171,78.14635684091978,84.58156862952386,84.2960588328641,-0.388641357421875,-0.01832485116811899,8997.0,-8.0,251.68359375,-2.5,21.8095,220.1953125,0.3924687499999999,8777.0,51.810019137337804,5.519756656140089,287.625,91.070068359375,90.8349609375,35.0,-90.703125,5801.05785531562,177.8891046843798
1223,0.07541662261476464,0.07888273120799591,79.66931482558368,78.15567567309,84.6008178602117,84.29649276241615,-0.44198843149038464,-0.016137840036245497,8997.0,-22.0,251.58203125,-2.5,21.809874999999998,220.1328125,0.39233593749999995,8777.0,51.809998182579875,5.521901333704591,287.625,91.13543701171875,90.85693359375,35.0,-90.703125,5800.903555961798,178.04340403820254
1224,0.0754371260165275,0.07896326879283096,79.72951295176163,78.17495642778239,84.56323795907812,84.29457154274218,-0.45783409705528844,-0.01777234309269832,8997.6875,32.0,251.59765625,-2.5,21.809,220.15625,0.39239843750000003,8777.0,51.809977730736136,5.52404492162168,287.5,91.16400146484375,90.87890625,35.0,-90.703125,5800.7491555669885,178.1978044330119
1225,0.07549293619774107,0.07893329542059134,79.69425045158691,78.15411012433643,84.59008343368376,84.29270830514541,-0.3526188777043269,-0.018462978186974156,8997.75,6.0,251.68359375,-2.5,21.809,220.2109375,0.3925078125,8778.0,51.80995694361627,5.526188258081675,287.5,91.18267822265625,90.87890625,35.0,-90.703125,5800.59472933537,178.35223066463024
1226,0.07547386937079299,0.07888453911285431,79.7348962740321,78.13767959177689,84.57635931657438,84.29096730785577,-0.45842008770636794,-0.016229924715482267,8998.0,15.0,251.7578125,-2.5,21.808249999999997,220.265625,0.392625,8778.0,51.80993573740125,5.528332432731986,287.5,91.078857421875,90.90087890625,35.0,-90.703125,5800.440370926886,178.5065890731139
1227,0.07546678549580772,0.07898784216930739,79.72679435088617,78.20261594939406,84.5901648006085,84.3037781176821,-0.48635629507211536,-0.027740509620079623,8998.5625,21.0,252.21875,-2.5,21.807625,220.7109375,0.39340624999999996,8778.0,51.80991453118622,5.53047576919198,287.375,91.1898193359375,90.9228515625,35.0,-90.703125,5800.285916299221,178.661043700779
1228,0.07542923456109375,0.07894203717590789,79.67643699779549,78.15230684245275,84.57715416781191,84.28840326327283,-0.3985713078425481,-0.029144800978440515,8998.8125,3.0,252.24609375,-2.5,21.807375,220.71875,0.39342968750000007,8778.0,51.80989324115217,5.532618602737784,287.375,91.31121826171875,90.90087890625,35.0,-90.703125,5800.131545027484,178.815414972516
1229,0.07549539153876034,0.07913274032055047,79.66925799777883,78.20469846298064,84.58546944087583,84.31606543167938,-0.5923109788161057,-0.016827172045437797,8998.5625,-7.0,252.34765625,-2.5,21.807375,220.8359375,0.39361718749999997,8778.0,51.80987169966102,5.534761603921652,287.25,91.1700439453125,90.90087890625,35.0,-90.703125,5799.9769168956245,178.97004310437532
1230,0.07549162843911454,0.07938449797737594,79.71271638023927,78.32244391926076,84.57247130112108,84.35717279682508,-0.5540701059194711,-0.016229924715482267,8999.0,5.0,252.62109375,-2.5,21.807000000000002,221.046875,0.39400781250000005,8779.0,51.809850074350834,5.536903347820044,287.25,91.23321533203125,90.90087890625,35.0,-90.703125,5799.822040769209,179.12491923079182
1231,0.07505904047747478,0.0795669258239758,79.54406135734496,78.43736554536636,84.52554645506451,84.3839943845578,-0.5108642578125,-0.017933491281362682,9000.1875,61.0,252.78515625,-2.5,21.805875,221.1875,0.3942578125,8780.0,51.809828616678715,5.539045091718435,287.125,90.984375,90.90087890625,35.0,-90.703125,5799.667414802907,179.27954519709326
1232,0.07344112794147499,0.0796869215351692,78.89081999906097,78.50135067883636,84.32228510358863,84.40723569228514,-0.29916616586538464,-0.029467097355769238,9001.5,83.0,251.4609375,-2.5,21.805750000000003,219.953125,0.3920625,8780.0,51.80980749428272,5.541186416521668,287.125,91.31561279296875,90.90087890625,35.0,-90.703125,5799.5142867534305,179.4326732465699
1233,0.07300236235470094,0.08000113677491655,78.53500032098277,78.70297809467763,84.22812216792514,84.37880287556881,-0.32684326171875,-0.03674178701547475,9001.875,18.0,251.1015625,-2.5,21.805875000000007,219.65625,0.3915546875,8778.0,51.80978670716286,5.543325562030077,287.0,91.4996337890625,90.87890625,35.0,-90.703125,5799.3612832543,179.58567674569952
1234,0.07293582448043277,0.08080161951861681,78.42186808530512,79.06152861509756,84.19857645660649,84.41065355602132,-0.2647282527043269,-0.004834445659930889,8997.75,-222.0,249.4921875,-2.5,21.810374999999997,218.203125,0.388953125,8774.0,51.80976499803364,5.545465964823961,287.0,91.40240478515625,90.90087890625,35.0,-91.0546875,5799.207545810302,179.73941418969858
1235,0.07277788346203197,0.08088590870527891,78.36868757532683,79.11193025555734,84.17969268293311,84.41765322557487,-0.5759371243990384,0.018439957017164957,8991.875,-394.0,250.22265625,-2.5,21.814874999999997,218.9609375,0.390265625,8770.0,51.809743121266365,5.547606032341719,287.0,91.25408935546875,90.9228515625,35.0,-91.40625,5799.053882018135,179.8930779818659
1236,0.07282095703481078,0.08099126915901195,78.34471205592415,79.1322440204931,84.18387507283649,84.43027735418158,-0.6604473407451923,0.0029697309053861166,8988.1875,-223.0,250.1640625,-2.5,21.817999999999998,218.953125,0.390203125,8768.0,51.80972191505134,5.549746351316571,287.125,91.3172607421875,90.9228515625,35.0,-91.40625,5798.90006979194,180.04689020805972
1237,0.07275876876420279,0.08102380878985653,78.33675105011204,79.15628807275792,84.17909417250752,84.44275347156075,-0.6744971642127404,-0.020580925809420066,8986.8125,-116.0,250.85546875,-2.5,21.818624999999997,219.5703125,0.3912890625,8768.0,51.809700541198254,5.5518861673772335,287.0,91.1634521484375,90.90087890625,35.0,-91.40625,5798.746287214386,180.2006727856138
1238,0.07296957724975085,0.08100437384122748,78.34437883065986,79.16068375304278,84.17458239040175,84.44656450621078,-0.7338655911959134,-0.04470711176945614,8987.0625,16.0,250.859375,-2.5,21.818500000000004,219.5390625,0.39121875,8768.0,51.80967992171645,5.5540260672569275,287.0,90.93548583984375,90.85693359375,35.0,-91.0546875,5798.592313263295,180.35464673670478
1239,0.07295140742816726,0.0810924916332368,78.3405581806797,79.16007862582035,84.17605083897729,84.44396369258168,-0.548072670990566,-0.06455136014498196,8987.6875,27.0,251.1953125,-2.5,21.817625000000003,219.875,0.39182812499999997,8769.0,51.80965963751078,5.5561653804033995,286.875,91.0184326171875,90.8349609375,35.0,-90.703125,5798.438269364234,180.5086906357662
1240,0.07288370662117359,0.08103699586507557,78.35005284555106,79.15117742229727,84.1690006436668,84.43728514804599,-0.5515347994290866,-0.06020035905104418,8988.375,35.0,251.58203125,-2.5,21.816750000000003,220.171875,0.39236718749999994,8771.0,51.80963985621929,5.558303771540523,286.75,91.14202880859375,90.85693359375,35.0,-90.703125,5798.284348661748,180.66261133825245
1241,0.07285971496192346,0.08059645594424815,78.3370816177076,78.8967483987349,84.16024631311733,84.4649019481062,-0.5994943472055289,-0.07001910515551298,8989.875,81.0,251.62890625,-2.5,21.8155,220.1953125,0.39240624999999996,8772.0,51.8096203263849,5.560441492125392,286.625,91.2568359375,90.85693359375,35.0,-90.703125,5798.130892490842,180.81606750915861
1242,0.07295852394238998,0.08029211150581456,78.33089969367082,78.80415247797906,84.16547980446812,84.42569171691927,-0.6831594613882211,-0.0721713673518254,8993.1875,191.0,251.07421875,-2.5,21.813000000000002,219.70535714285714,0.3915546875000001,8773.0,51.809600461274385,5.5625782907009125,286.375,91.1898193359375,90.81298828125,35.0,-91.0546875,5797.977641855394,180.96931814460683
1243,0.07282743910819932,0.08033133100769696,78.31271205148502,78.75436814478263,84.16025247743936,84.4634889264185,-0.5842825082632211,-0.06275570889986479,8993.125,13.0,250.69140625,-2.5,21.813499999999998,219.4453125,0.390859375,8774.0,51.80958151817322,5.5647137481719255,286.25,91.2996826171875,90.791015625,35.0,-91.40625,5797.824483085277,181.12247691472274
1244,0.07290719654611272,0.0799296629162067,78.32189165496989,78.62013619265463,84.15911513949551,84.44161950820613,-0.5084345890925481,-0.042612185316819394,8993.6875,11.0,249.91015625,-2.5,21.813499999999998,218.6484375,0.3896875000000001,8773.0,51.809563329443336,5.566847445443273,286.25,91.127197265625,90.791015625,35.0,-91.40625,5797.6716462258155,181.27531377418507
1245,0.07284479810519197,0.08006315236932783,78.3111971095156,78.65792893145047,84.15005555912425,84.445439947967,-0.347442626953125,-0.02923688565767729,8992.5625,-87.0,250.23828125,-2.5,21.8145,218.890625,0.390265625,8773.0,51.809544805437326,5.568980555981398,286.125,91.20245361328125,90.791015625,35.0,-91.40625,5797.518738275341,181.42822172465958
1246,0.07288895002561864,0.08049815469731406,78.35158956015177,78.83469401321608,84.16741192096262,84.46466102161946,-0.5235407902644231,-0.026980811016376203,8993.625,56.0,249.95703125,-2.5,21.813624999999995,218.7578125,0.38981249999999995,8773.0,51.80952586233616,5.571113917976618,286.125,91.17279052734375,90.791015625,35.0,-91.40625,5797.365351170618,181.5816088293825
1247,0.07286275113630233,0.08010559882459187,78.31718019343566,78.68762453918897,84.15349272616808,84.44638894058622,-0.7459082970252404,-0.0308944098839393,8994.75,56.0,250.41796875,-2.5,21.812499999999996,219.171875,0.390546875,8773.0,51.80950742214918,5.573246693238616,286.0,90.92999267578125,90.791015625,35.0,-91.40625,5797.212382820657,181.7345771793434
1248,0.07281946832952847,0.08003245594191803,78.31451747353174,78.6382798492682,84.15566975252129,84.43699390344159,-0.3566331129807692,-0.02930594916710486,8992.3125,-137.0,249.8515625,-2.5,21.815,218.6875,0.389625,8773.0,51.809488981962204,5.575380809605122,286.0,91.36175537109375,90.7470703125,35.0,-91.40625,5797.059530896386,181.88742910361486
1249,0.07281037052788669,0.08041542232149738,78.31709529545418,78.80225581752323,84.15919741216189,84.4408155724731,-0.40850125826322115,-0.007573964867225058,8992.25,-35.0,249.65234375,-2.5,21.815125,218.359375,0.38935156249999997,8774.0,51.80947087705135,5.577513417229056,286.0,91.175537109375,90.72509765625,35.0,-91.40625,5796.906305103536,182.04065489646425
